Source File: , hcsl_out2_ROOM_3.3v_2800_sp=OFF.txt
LPR Post-Processor Revision: , 4.2
Frequency : mean (MHz) , 100.000
Frequency (N=16) : min (MHz) , 99.995
Frequency (N=16) : max (MHz) , 100.009
Frequency (1us avg) : min (MHz) , 99.999
Frequency (1us avg) : max (MHz) , 100.009
Frequency (N=16) : pk-pk (MHz) , 0.014
Frequency (N=16) : pk-pk (%) , 0.014
Period : mean (ns),10.000
Period : min. (ns),9.991
Period : max. (ns),10.008
Period Jitter : pk-pk  (ps),17.155
Period Jitter : R.M.S. (ps),1.920
Cycle-to-Cycle Jitter  (ps),16.789
C2C jitter -  1-cycle (ps):, 16.79
C2C jitter -  2-cycle (ps):, 13.43
C2C jitter -  3-cycle (ps):, 15.95
C2C jitter -  4-cycle (ps):, 14.52
C2C jitter -  5-cycle (ps):, 16.80
C2C jitter -  6-cycle (ps):, 16.39
Long-Term Jitter @ 10us : (ps), 20.63
PCIe Gen1 E.C. : pk-pk (ps),9.32
PCIe Gen1 E.C. : RMS   (ps),1.11
PCIe Gen2A com. clk. Full Band : pk-pk (ps),7.44
PCIe Gen2A com. clk. Full Band : RMS   (ps),0.88
PCIe Gen2A com. clk. Low Band : pk-pk (ps),1.28
PCIe Gen2A com. clk. Low Band : RMS   (ps),0.15
PCIe Gen2A com. clk. High Band : pk-pk (ps),7.41
PCIe Gen2A com. clk. High Band : RMS   (ps),0.87
PCIe Gen2B com. clk. Full Band : pk-pk (ps),7.93
PCIe Gen2B com. clk. Full Band : RMS   (ps),0.92
PCIe Gen2B com. clk. Low Band : pk-pk (ps),0.49
PCIe Gen2B com. clk. Low Band : RMS   (ps),0.06
PCIe Gen2B com. clk. High Band : pk-pk (ps),7.86
PCIe Gen2B com. clk. High Band : RMS   (ps),0.92
FBD1 3G2A E.C. : pk-pk (ps),10.73
FBD1 3G2A E.C. : RMS   (ps),1.20
FBD1 3G2B E.C. : pk-pk (ps),9.60
FBD1 3G2B E.C. : RMS   (ps),1.07
FBD1 3G2C E.C. : pk-pk (ps),8.85
FBD1 3G2C E.C. : RMS   (ps),1.00
FBD1 3G2D E.C. : pk-pk (ps),8.39
FBD1 3G2D E.C. : RMS   (ps),0.93
FBD1 4G8A E.C. : pk-pk (ps),7.70
FBD1 4G8A E.C. : RMS   (ps),0.85
FBD1 4G8B E.C. : pk-pk (ps),7.75
FBD1 4G8B E.C. : RMS   (ps),0.85
FBD1 4G8C E.C. : pk-pk (ps),6.17
FBD1 4G8C E.C. : RMS   (ps),0.65
FBD1 4G8D E.C. : pk-pk (ps),6.26
FBD1 4G8D E.C. : RMS   (ps),0.69
Generic SATA II E.C. : pk-pk (ps),1.27
Generic SATA II E.C. : RMS   (ps),0.14
Largest Spurs (by magnitude), Spur Freq. - MHz, Spur Magnitude - ps
,49.9905, 0.226
,49.9913, 0.178
,50.0001, 0.155
,23.4391, 0.090
,49.9993, 0.077
,37.5025, 0.065
,25.0000, 0.064
,49.9897, 0.064
,23.4383, 0.055
,23.4399, 0.038
,25.0008, 0.036
,46.8783, 0.035
,37.5017, 0.034
,46.8775, 0.033
,37.5033, 0.032
,49.9721, 0.032
,28.1266, 0.029
,42.1900, 0.027
,25.0144, 0.026
,24.9992, 0.026
,33.3337, 0.026
,33.3296, 0.025
,32.8142, 0.024
,32.8150, 0.024
,33.3328, 0.024
,49.9921, 0.023
,24.9952, 0.023
,27.5431, 0.023
,27.1773, 0.022
,30.9723, 0.022
,23.4175, 0.022
,48.4344, 0.021
,36.5939, 0.021
,30.3183, 0.021
,23.4183, 0.021
,29.2129, 0.021
,28.1274, 0.021
,27.9818, 0.020
,38.4750, 0.020
,25.0136, 0.020
Largest Spurs (by frequency), Spur Freq. - MHz, Spur Magnitude - ps
,23.4175, 0.022
,23.4183, 0.021
,23.4383, 0.055
,23.4391, 0.090
,23.4399, 0.038
,24.9952, 0.023
,24.9992, 0.026
,25.0000, 0.064
,25.0008, 0.036
,25.0136, 0.020
,25.0144, 0.026
,27.1773, 0.022
,27.5431, 0.023
,27.9818, 0.020
,28.1266, 0.029
,28.1274, 0.021
,29.2129, 0.021
,30.3183, 0.021
,30.9723, 0.022
,32.8142, 0.024
,32.8150, 0.024
,33.3296, 0.025
,33.3328, 0.024
,33.3337, 0.026
,36.5939, 0.021
,37.5017, 0.034
,37.5025, 0.065
,37.5033, 0.032
,38.4750, 0.020
,42.1900, 0.027
,46.8775, 0.033
,46.8783, 0.035
,48.4344, 0.021
,49.9721, 0.032
,49.9897, 0.064
,49.9905, 0.226
,49.9913, 0.178
,49.9921, 0.023
,49.9993, 0.077
,50.0001, 0.155
