Source File: , hcsl_out1_ROOM_3.3v_2800_sp=OFF.txt
LPR Post-Processor Revision: , 4.2
Frequency : mean (MHz) , 100.000
Frequency (N=16) : min (MHz) , 99.991
Frequency (N=16) : max (MHz) , 100.018
Frequency (1us avg) : min (MHz) , 99.998
Frequency (1us avg) : max (MHz) , 100.017
Frequency (N=16) : pk-pk (MHz) , 0.027
Frequency (N=16) : pk-pk (%) , 0.027
Period : mean (ns),10.000
Period : min. (ns),9.985
Period : max. (ns),10.016
Period Jitter : pk-pk  (ps),30.651
Period Jitter : R.M.S. (ps),3.388
Cycle-to-Cycle Jitter  (ps),29.194
C2C jitter -  1-cycle (ps):, 29.19
C2C jitter -  2-cycle (ps):, 27.52
C2C jitter -  3-cycle (ps):, 27.21
C2C jitter -  4-cycle (ps):, 25.97
C2C jitter -  5-cycle (ps):, 27.51
C2C jitter -  6-cycle (ps):, 25.71
Long-Term Jitter @ 10us : (ps), 32.14
PCIe Gen1 E.C. : pk-pk (ps),16.87
PCIe Gen1 E.C. : RMS   (ps),1.92
PCIe Gen2A com. clk. Full Band : pk-pk (ps),12.93
PCIe Gen2A com. clk. Full Band : RMS   (ps),1.55
PCIe Gen2A com. clk. Low Band : pk-pk (ps),1.44
PCIe Gen2A com. clk. Low Band : RMS   (ps),0.18
PCIe Gen2A com. clk. High Band : pk-pk (ps),12.87
PCIe Gen2A com. clk. High Band : RMS   (ps),1.54
PCIe Gen2B com. clk. Full Band : pk-pk (ps),13.92
PCIe Gen2B com. clk. Full Band : RMS   (ps),1.64
PCIe Gen2B com. clk. Low Band : pk-pk (ps),0.54
PCIe Gen2B com. clk. Low Band : RMS   (ps),0.07
PCIe Gen2B com. clk. High Band : pk-pk (ps),14.06
PCIe Gen2B com. clk. High Band : RMS   (ps),1.63
FBD1 3G2A E.C. : pk-pk (ps),17.96
FBD1 3G2A E.C. : RMS   (ps),2.18
FBD1 3G2B E.C. : pk-pk (ps),16.96
FBD1 3G2B E.C. : RMS   (ps),1.93
FBD1 3G2C E.C. : pk-pk (ps),16.18
FBD1 3G2C E.C. : RMS   (ps),1.80
FBD1 3G2D E.C. : pk-pk (ps),15.46
FBD1 3G2D E.C. : RMS   (ps),1.67
FBD1 4G8A E.C. : pk-pk (ps),12.88
FBD1 4G8A E.C. : RMS   (ps),1.53
FBD1 4G8B E.C. : pk-pk (ps),13.05
FBD1 4G8B E.C. : RMS   (ps),1.53
FBD1 4G8C E.C. : pk-pk (ps),10.02
FBD1 4G8C E.C. : RMS   (ps),1.16
FBD1 4G8D E.C. : pk-pk (ps),11.53
FBD1 4G8D E.C. : RMS   (ps),1.24
Generic SATA II E.C. : pk-pk (ps),1.88
Generic SATA II E.C. : RMS   (ps),0.22
Largest Spurs (by magnitude), Spur Freq. - MHz, Spur Magnitude - ps
,49.9905, 0.347
,49.9913, 0.337
,23.4391, 0.168
,37.5025, 0.125
,23.4383, 0.108
,25.0000, 0.095
,49.9897, 0.079
,37.5017, 0.076
,46.8783, 0.072
,50.0001, 0.064
,46.8775, 0.063
,25.0008, 0.061
,49.9921, 0.061
,37.5033, 0.059
,23.4399, 0.054
,33.3393, 0.054
,28.1266, 0.051
,32.8149, 0.049
,49.9729, 0.047
,33.3344, 0.045
,24.9992, 0.045
,30.3191, 0.045
,42.1900, 0.045
,24.4661, 0.045
,22.2040, 0.044
,24.4653, 0.043
,33.3320, 0.042
,30.3375, 0.042
,28.9639, 0.041
,22.2008, 0.041
,41.3351, 0.041
,30.3183, 0.041
,38.3582, 0.040
,49.9721, 0.040
,22.9164, 0.040
,21.8894, 0.040
,31.2252, 0.040
,33.3336, 0.039
,33.7683, 0.039
,39.3147, 0.039
Largest Spurs (by frequency), Spur Freq. - MHz, Spur Magnitude - ps
,21.8894, 0.040
,22.2008, 0.041
,22.2040, 0.044
,22.9164, 0.040
,23.4383, 0.108
,23.4391, 0.168
,23.4399, 0.054
,24.4653, 0.043
,24.4661, 0.045
,24.9992, 0.045
,25.0000, 0.095
,25.0008, 0.061
,28.1266, 0.051
,28.9639, 0.041
,30.3183, 0.041
,30.3191, 0.045
,30.3375, 0.042
,31.2252, 0.040
,32.8149, 0.049
,33.3320, 0.042
,33.3336, 0.039
,33.3344, 0.045
,33.3393, 0.054
,33.7683, 0.039
,37.5017, 0.076
,37.5025, 0.125
,37.5033, 0.059
,38.3582, 0.040
,39.3147, 0.039
,41.3351, 0.041
,42.1900, 0.045
,46.8775, 0.063
,46.8783, 0.072
,49.9721, 0.040
,49.9729, 0.047
,49.9897, 0.079
,49.9905, 0.347
,49.9913, 0.337
,49.9921, 0.061
,50.0001, 0.064
